,formula,time,result
0,"!([]<>(""phil_0==eat""))",76.63512079697102,False
1,"!(![]<>(""phil_0==eat""))",172.02491136302706,False
2,"!([]<>((""phil_0==one"") -> <>(""phil_0==eat"")))",76.7499051670311,False
3,"!([]<>((""phil_0==eat"") || (""phil_1==eat"") || (""phil_2==eat"") || (""phil_3==eat"") || (""phil_4==eat"") || (""phil_5==eat"") || (""phil_6==eat"") || (""phil_7==eat"") || (""phil_8==eat"") || (""phil_9==eat"") || (""phil_10==eat"") || (""phil_11==eat"") || (""phil_12==eat"") || (""phil_13==eat"") || (""phil_14==eat"")))",82.97416402003728,False
4,"!(![]<>((""phil_0==eat"") || (""phil_1==eat"") || (""phil_2==eat"") || (""phil_3==eat"") || (""phil_4==eat"") || (""phil_5==eat"") || (""phil_6==eat"") || (""phil_7==eat"") || (""phil_8==eat"") || (""phil_9==eat"") || (""phil_10==eat"") || (""phil_11==eat"") || (""phil_12==eat"") || (""phil_13==eat"") || (""phil_14==eat"")))",113.83668386004865,False
5,"!(![]<>((""phil_0==one"") -> <>(""phil_0==eat"")))",102.31908046500757,False
