,formula,time,result
0,"!([](!(""P_0==CS"") -> <>(""P_0==CS"")))",0.009384326986037195,False
1,"!([]((""P_0==try"") -> <>(""P_0==CS"")))",0.00836835999507457,False
2,"!(![]((""P_0==try"") -> <>(""P_0==CS"")))",0.0103438850492239,False
3,"!(![]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"")))",0.009672257001511753,False
4,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"")))",0.008809739025309682,False
5,"!(![](!(""P_0==CS"") -> <>(""P_0==CS"")))",0.009404756943695247,False
