,formula,time,result
0,"!(![](!(""acquiring[0]==-1"") -> <>(""acquiring[0]==-1"")))",1000,
1,"!([]<>!(""acquiring[0]==-1""))",1000,
2,"!(![]<>!(""acquiring[0]==-1""))",1000,
3,"!([](!(""acquiring[0]==-1"") -> <>(""acquiring[0]==-1"")))",1000,
