,formula,time,result
0,"!([]((""P_0==p2"") -> <>(""P_0==CS"")))",269.2061088550836,False
1,"!([](!(""P_0==CS"") -> <>(""P_0==CS"")))",257.6440483100014,False
2,"!(![]((""P_0==p2"") -> <>(""P_0==CS"")))",543.133860189002,False
3,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"") || (""P_4==CS"")))",263.4920790310716,False
4,"!(![]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"") || (""P_4==CS"")))",578.3216650240356,False
