,formula,time,result
0,"!([]((""P_0==p3"") -> <>(""P_0==CS"")))",610.1796685489826,False
1,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"") || (""P_4==CS"")))",605.4266918390058,False
2,"!(![](!(""P_0==CS"") -> <>(""P_0==CS"")))",1000.0,
3,"!([](!(""P_0==CS"") -> <>(""P_0==CS"")))",585.5602604099549,False
4,"!(![]((""P_0==p3"") -> <>(""P_0==CS"")))",1000.0,
5,"!(![]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"") || (""P_4==CS"")))",1000.0,
