,formula,time,result
0,"!([]((""P_0==p3"") -> <>(""P_0==CS"")))",610.3009285640437,False
1,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"") || (""P_4==CS"")))",601.7830505209276,False
2,"!(![](!(""P_0==CS"") -> <>(""P_0==CS"")))",1000.0,
