,formula,time,result
0,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"") || (""P_4==CS"")))",379.6791279260069,False
1,"!([]((""P_0==w1"") -> <>(""P_0==CS"")))",439.70346431597136,False
2,"!(![](!(""P_0==CS"") -> <>(""P_0==CS"")))",1000.0,
