,formula,time,result
0,"!(![]((""P_0==p2"") -> <>(""P_0==CS"")))",0.08507981197908521,False
1,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"")))",0.04680435103364289,False
2,"!([]((""P_0==p2"") -> <>(""P_0==CS"")))",0.04679971095174551,False
3,"!(![]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"")))",0.09223977592773736,True
