,formula,time,result
0,"!([]<>((""P_0==CS"") || (""P_1==CS"") || (""P_2==CS"") || (""P_3==CS"")))",4.128707491909154,False
1,"!(![](!(""P_0==CS"") -> <>(""P_0==CS"")))",8.228802322992124,False
2,"!([]((""P_0==p3"") -> <>(""P_0==CS"")))",4.147091983933933,False
