,formula,time,result
0,"!(![]((""Person_0==in_elevator"") -> <>(""Person_0==out"")))",856.0284881549887,True
1,"!(![]((""Person_0==waiting"") -> <>(""Person_0==in_elevator"")))",1000.0,
2,"!([]((""Person_0==waiting"") -> <>(""Person_0==in_elevator"")))",727.6737667440902,False
3,"!([]((""Person_0==in_elevator"") -> <>(""Person_0==out"")))",713.9216344669694,False
